Entry Type,Series,Company,Posting Date,,,Account (Accounting Entries),Credit (Accounting Entries),Debit (Accounting Entries),Cost Center (Accounting Entries),Party Type (Accounting Entries),Party (Accounting Entries)
,,,2019-01-03,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"4,800.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-01-03,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"4,800.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-01-09,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"11,550.00 ",Main - B,Customer,Guest
,,,2019-01-09,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,"11,550.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-01-09,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"11,550.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-01-09,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"11,550.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-01-22,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"33,705.00 ",Main - B,Customer,Guest
,,,2019-01-22,2010301,VAT on Sales,2010301 - VAT on Sales - B,"1,605.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-01-22,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"32,100.00 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-01-23,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"33,700.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-01-23,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"33,700.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-01-24,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"21,735.00 ",Main - B,Customer,Guest
,,,2019-01-24,1010313,Biotech Gulf Cosmoceutical Company,1010313 - Biotech Gulf Cosmoceutical Company - B,"21,735.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-01-24,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"33,705.00 ",Main - B,Customer,Guest
,,,2019-01-24,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"33,705.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-01-24,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,250.00 ,0.00 ,Main - B,Customer,Guest
,,,2019-01-24,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,250.00 ,Main - B,Customer,Guest
,,,2019-01-24,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"21,200.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-01-24,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"21,200.00 ",Main - B,Customer,Guest
,,,2019-01-24,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,25.00 ,0.00 ,Main - B,Customer,Guest
,,,2019-01-24,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,1.25 ,0.00 ,Main - B,Customer,Guest
,,,2019-01-24,5030509,Bank Fees,5030509 - Bank Fees - B,0.00 ,26.25 ,Main - B,Customer,Guest
,,,2019-01-24,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,1.25 ,0.00 ,Main - B,Customer,Guest
,,,2019-01-24,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,25.00 ,0.00 ,Main - B,Customer,Guest
,,,2019-01-24,5030509,Bank Fees,5030509 - Bank Fees - B,0.00 ,26.25 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-01-31,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,0.00 ,"11,550.00 ",Main - B,Customer,Guest
,,,2019-01-31,1010102,Petty Cash,1010102 - Petty Cash - B,"19,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-01-31,2010301,VAT on Sales,2010301 - VAT on Sales - B,550.00 ,0.00 ,Main - B,Customer,Guest
,,,2019-01-31,4010102,Revenue - Branderaa,4010102 - Revenue - Branderaa - B,"11,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-01-31,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"8,000.00 ",Main - B,Customer,Guest
,,,2019-01-31,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,Customer,Guest
,,,2019-01-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"7,000.00 ",Main - B,Customer,Guest
,,,2019-01-31,1010102,Petty Cash,1010102 - Petty Cash - B,"15,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-01-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-01-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-01-31,1010102,Petty Cash,1010102 - Petty Cash - B,"2,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-01-31,5020201,Commission Exp,5020201 - Commission Exp - B,0.00 ,"2,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-02-01,2010103,Branderaa,2010103 - Branderaa - B,"4,100.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-01,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"4,100.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-02-02,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"457,958.00 ",Main - B,Customer,Guest
,,,2019-02-02,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"457,958.00 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-02-03,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,200.00 ,0.00 ,Main - B,Customer,Guest
,,,2019-02-03,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,200.00 ,Main - B,Customer,Guest
,,,2019-02-03,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"1,700.00 ",Main - B,Customer,Guest
,,,2019-02-03,1010301,Mazin bin AbdulWahhab Kurdi Law Firm,1010301 - Mazin bin AbdulWahhab Kurdi Law Firm - B,0.00 ,"1,700.00 ",Main - B,Customer,Guest
,,,2019-02-03,1010301,Mazin bin AbdulWahhab Kurdi Law Firm,1010301 - Mazin bin AbdulWahhab Kurdi Law Firm - B,"1,700.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-03,2010301,VAT on Sales,2010301 - VAT on Sales - B,80.95 ,0.00 ,Main - B,Customer,Guest
,,,2019-02-03,4010102,Revenue - Branderaa,4010102 - Revenue - Branderaa - B,"1,619.05 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-02-05,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"1,700.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-05,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"1,700.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-02-06,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"14,540.82 ",Main - B,Customer,Guest
,,,2019-02-06,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,"14,540.82 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-06,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"4,500.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-06,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"4,500.00 ",Main - B,Customer,Guest
,,,2019-02-06,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"10,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-06,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-02-20,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,100.00 ,0.00 ,Main - B,Customer,Guest
,,,2019-02-20,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,100.00 ,Main - B,Customer,Guest
,,,2019-02-20,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,200.00 ,0.00 ,Main - B,Customer,Guest
,,,2019-02-20,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,200.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-02-25,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"11,550.00 ",Main - B,Customer,Guest
,,,2019-02-25,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,"11,550.00 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-02-26,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"37,695.00 ",Main - B,Customer,Guest
,,,2019-02-26,2010301,VAT on Sales,2010301 - VAT on Sales - B,"1,795.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-26,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"35,900.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-26,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"11,550.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-26,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"41,212.50 ",Main - B,Customer,Guest
,,,2019-02-26,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"11,550.00 ",Main - B,Customer,Guest
,,,2019-02-26,2010301,VAT on Sales,2010301 - VAT on Sales - B,"1,962.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-26,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"39,250.00 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-02-28,1010102,Petty Cash,1010102 - Petty Cash - B,"19,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-28,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"8,000.00 ",Main - B,Customer,Guest
,,,2019-02-28,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,Customer,Guest
,,,2019-02-28,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"7,000.00 ",Main - B,Customer,Guest
,,,2019-02-28,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,0.00 ,"14,540.82 ",Main - B,Customer,Guest
,,,2019-02-28,2010301,VAT on Sales,2010301 - VAT on Sales - B,692.42 ,0.00 ,Main - B,Customer,Guest
,,,2019-02-28,4010102,Revenue - Branderaa,4010102 - Revenue - Branderaa - B,"13,848.40 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-28,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,0.00 ,"11,550.00 ",Main - B,Customer,Guest
,,,2019-02-28,2010301,VAT on Sales,2010301 - VAT on Sales - B,550.00 ,0.00 ,Main - B,Customer,Guest
,,,2019-02-28,4010102,Revenue - Branderaa,4010102 - Revenue - Branderaa - B,"11,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-28,1010102,Petty Cash,1010102 - Petty Cash - B,"15,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-28,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-02-28,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-02-28,1010102,Petty Cash,1010102 - Petty Cash - B,"2,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-02-28,5020201,Commission Exp,5020201 - Commission Exp - B,0.00 ,"2,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-03-01,2010103,Branderaa,2010103 - Branderaa - B,"3,500.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-01,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"3,500.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-03-03,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"78,907.50 ",Main - B,Customer,Guest
,,,2019-03-03,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"37,695.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-03,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"41,212.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-03,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"1,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-03,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"1,000.00 ",Main - B,Customer,Guest
,,,2019-03-03,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"5,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-03,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"5,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-03,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-03-04,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"67,900.00 ",Main - B,Customer,Guest
,,,2019-03-04,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"67,900.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-04,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"67,900.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-04,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"67,900.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-03-18,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"40,267.50 ",Main - B,Customer,Guest
,,,2019-03-18,2010301,VAT on Sales,2010301 - VAT on Sales - B,"1,917.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-18,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"38,350.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-18,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"38,640.00 ",Main - B,Customer,Guest
,,,2019-03-18,2010301,VAT on Sales,2010301 - VAT on Sales - B,"1,840.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-18,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"36,800.00 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-03-19,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"78,907.50 ",Main - B,Customer,Guest
,,,2019-03-19,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"40,267.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-19,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"38,640.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-19,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"69,036.15 ",Main - B,Customer,Guest
,,,2019-03-19,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"69,036.15 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-19,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"68,400.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-19,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"68,400.00 ",Main - B,Customer,Guest
,,,2019-03-19,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"1,407.60 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-19,5030102,GOSI,5030102 - GOSI - B,0.00 ,"1,407.60 ",Main - B,Customer,Guest
,,,2019-03-19,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"8,500.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-19,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"8,500.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-03-20,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,650.00 ,0.00 ,Main - B,Customer,Guest
,,,2019-03-20,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,650.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-03-27,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"67,830.00 ",Main - B,Customer,Guest
,,,2019-03-27,2010301,VAT on Sales,2010301 - VAT on Sales - B,"3,230.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-27,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"64,600.00 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-03-31,1010102,Petty Cash,1010102 - Petty Cash - B,"19,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-31,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,Customer,Guest
,,,2019-03-31,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"8,000.00 ",Main - B,Customer,Guest
,,,2019-03-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"7,000.00 ",Main - B,Customer,Guest
,,,2019-03-31,1010102,Petty Cash,1010102 - Petty Cash - B,"15,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-03-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-03-31,1010102,Petty Cash,1010102 - Petty Cash - B,"2,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-03-31,5020201,Commission Exp,5020201 - Commission Exp - B,0.00 ,"2,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-01,2010103,Branderaa,2010103 - Branderaa - B,"3,700.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-01,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"3,700.00 ",Main - B,Customer,Guest
,,,2019-04-01,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"67,830.00 ",Main - B,Customer,Guest
,,,2019-04-01,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"67,830.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-01,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,640.55 ,0.00 ,Main - B,Customer,Guest
,,,2019-04-01,5030401,Communication,5030401 - Communication - B,0.00 ,640.55 ,Main - B,Customer,Guest
,,,2019-04-01,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"5,500.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-01,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"5,500.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-02,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"29,415.75 ",Main - B,Customer,Guest
,,,2019-04-02,2010301,VAT on Sales,2010301 - VAT on Sales - B,"1,400.75 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-02,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"28,015.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-02,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"61,600.00 ",Main - B,Customer,Guest
,,,2019-04-02,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"61,600.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-02,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"52,762.50 ",Main - B,Customer,Guest
,,,2019-04-02,2010301,VAT on Sales,2010301 - VAT on Sales - B,"2,512.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-02,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"50,250.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-02,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"38,403.75 ",Main - B,Customer,Guest
,,,2019-04-02,2010301,VAT on Sales,2010301 - VAT on Sales - B,"1,828.75 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-02,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"36,575.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-02,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"21,315.00 ",Main - B,Customer,Guest
,,,2019-04-02,2010301,VAT on Sales,2010301 - VAT on Sales - B,"1,015.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-02,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"20,300.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-02,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"4,966.50 ",Main - B,Customer,Guest
,,,2019-04-02,2010301,VAT on Sales,2010301 - VAT on Sales - B,236.50 ,0.00 ,Main - B,Customer,Guest
,,,2019-04-02,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"4,730.00 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-03,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"1,600.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-03,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"1,600.00 ",Main - B,Customer,Guest
,,,2019-04-03,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"60,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-03,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"60,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-04,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"130,000.00 ",Main - B,Customer,Guest
,,,2019-04-04,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"146,863.50 ",Main - B,Customer,Guest
